adsorption_energy,adsorbed_molecule,adsorbed_molecule_encoded
-23.98037,H2O_5,6
-14.219229,H2O_5,6
-29.031592,H2O_5,6
-23.320552,H2O_5,6
-16.789547,H2O_5,6
-11.685309,H2O_5,6
-7.856789999,H2O_5,6
-3.519063001,H2O_5,6
-8.432374001,H2O_5,6
-8.829973001,H2O_5,6
-22.085169,H2O_5,6
-18.028008,H2O_5,6
-6.330345,H2O_5,6
-11.85374,H2O_5,6
-17.304214,H2O_5,6
-17.174562,H2O_5,6
-15.480945,H2O_5,6
-17.327902,H2O_5,6
-16.885477,H2O_5,6
-19.399958,H2O_5,6
-18.370454,H2O_5,6
-21.369575,H2O_5,6
-14.715605,H2O_5,6
-34.432239,H2O_5,6
-12.191788,H2O_5,6
-25.099015,H2O_5,6
-16.434876,H2O_5,6
-28.981625,H2O_5,6
-9.859940999,H2O_5,6
-21.632189,H2O_5,6
-16.609201,H2O_5,6
-29.356071,H2O_5,6
-6.175407001,H2O_5,6
-34.421662,H2O_5,6
-13.787276,H2O_5,6
-14.338893,H2O_5,6
-17.768489,H2O_5,6
-13.807859,H2O_5,6
-17.809177,H2O_5,6
-21.723038,H2O_5,6
-25.622569,H2O_5,6
-15.836524,H2O_5,6
-11.169044,H2O_5,6
-19.05344,H2O_5,6
-21.542899,H2O_5,6
-8.987972,H2O_5,6
-25.897961,H2O_5,6
-24.012633,H2O_5,6
-4.356043,H2O_5,6
-20.244616,H2O_5,6
-16.055113,H2O_5,6
-22.774561,H2O_5,6
-16.868066,H2O_5,6
9.045749001,H2O_5,6
-34.883772,H2O_5,6
-7.766295001,H2O_5,6
-31.332019,H2O_5,6
-9.022177,H2O_5,6
-26.045783,H2O_5,6
-12.57585,H2O_5,6
-23.872604,H2O_5,6
-7.419063,H2O_5,6
-15.711209,H2O_5,6
-19.991214,H2O_5,6
-43.112614,H2O_5,6
-19.255874,H2O_5,6
-11.764501,H2O_5,6
-26.158632,H2O_5,6
-15.489076,H2O_5,6
-20.712312,H2O_5,6
-11.665628,H2O_5,6
-18.045375,H2O_5,6
-22.081444,H2O_5,6
-26.321352,H2O_5,6
-18.884729,H2O_5,6
-26.493289,H2O_5,6
-16.628372,H2O_5,6
-13.795749,H2O_5,6
-18.584527,H2O_5,6
-8.239427,H2O_5,6
-17.19461,H2O_5,6
-37.436445,H2O_5,6
5.841106001,H2O_5,6
-12.06954,H2O_5,6
-38.246798,H2O_5,6
-12.844839,H2O_5,6
-21.338759,H2O_5,6
-18.417792,H2O_5,6
-11.163342,H2O_5,6
-17.091769,H2O_5,6
-22.374484,H2O_5,6
11.10812,H2O_5,6
-25.934665,H2O_5,6
1.260156001,H2O_5,6
-19.596916,H2O_5,6
-7.579529001,H2O_5,6
-21.369858,H2O_5,6
-29.646803,H2O_5,6
-13.541396,H2O_5,6
-18.132705,H2O_5,6
-12.149739,H2O_5,6
-18.503586,H2O_5,6
-24.585205,H2O_5,6
0.682151,H2O_5,6
-21.336751,H2O_5,6
-17.009675,H2O_5,6
-11.041581,H2O_5,6
-10.861428,H2O_5,6
-7.252426,H2O_5,6
-18.475783,H2O_5,6
-19.927026,H2O_5,6
-5.426382999,H2O_5,6
-17.591337,H2O_5,6
-20.138883,H2O_5,6
-24.391367,H2O_5,6
-15.786755,H2O_5,6
-32.120068,H2O_5,6
-29.295031,H2O_5,6
-15.043683,H2O_5,6
-11.38854,H2O_5,6
-14.324025,H2O_5,6
-6.956382001,H2O_5,6
-17.327324,H2O_5,6
-20.167442,H2O_5,6
-14.108139,H2O_5,6
-19.518697,H2O_5,6
-19.325329,H2O_5,6
-14.987228,H2O_5,6
-12.102853,H2O_5,6
-4.433865,H2O_5,6
-23.990052,H2O_5,6
-17.155693,H2O_5,6
-6.826293999,H2O_5,6
-23.005589,H2O_5,6
-9.433406,H2O_5,6
-21.00002,H2O_5,6
-23.286183,H2O_5,6
-14.702488,H2O_5,6
-24.534493,H2O_5,6
-23.979677,H2O_5,6
-17.049389,H2O_5,6
-9.730290999,H2O_5,6
-10.670426,H2O_5,6
-15.783035,H2O_5,6
-15.196646,H2O_5,6
-19.787631,H2O_5,6
-10.692976,H2O_5,6
-9.665765999,H2O_5,6
-17.698563,H2O_5,6
-10.917483,H2O_5,6
-20.365563,H2O_5,6
-11.411843,H2O_5,6
-5.673746001,H2O_5,6
-17.040538,H2O_5,6
-14.395344,H2O_5,6
-7.645978999,H2O_5,6
-21.616897,H2O_5,6
-10.588534,H2O_5,6
-5.803094,H2O_5,6
-37.880933,H2O_5,6
-23.075285,H2O_5,6
-18.589802,H2O_5,6
-20.642459,H2O_5,6
4.822692001,H2O_5,6
-14.763538,H2O_5,6
-14.856584,H2O_5,6
-2.071742001,H2O_5,6
-23.073752,H2O_5,6
-3.70436,H2O_5,6
-14.864862,H2O_5,6
-14.192824,H2O_5,6
-20.531178,H2O_5,6
-13.47617,H2O_5,6
-19.721841,H2O_5,6
10.475009,H2O_5,6
-25.979579,H2O_5,6
-14.15301,H2O_5,6
-28.423638,H2O_5,6
-15.359134,H2O_5,6
-18.667286,H2O_5,6
-13.068351,H2O_5,6
-29.44332,H2O_5,6
-7.545128999,H2O_5,6
-15.453364,H2O_5,6
-24.000621,H2O_5,6
-13.83594,H2O_5,6
-17.809619,H2O_5,6
-25.718038,H2O_5,6
-8.319804,H2O_5,6
-16.388487,H2O_5,6
-9.316785999,H2O_5,6
-24.680506,H2O_5,6
-0.693654,H2O_5,6
-5.392461,H2O_5,6
-11.210728,H2O_5,6
-33.069981,H2O_5,6
2.176427001,H2O_5,6
-16.389461,H2O_5,6
-11.194144,H2O_5,6
-11.359175,H2O_5,6
-0.257308,H2O_5,6
-19.773831,H2O_5,6
-21.267525,H2O_5,6
-9.215790001,H2O_5,6
-14.815454,H2O_5,6
-14.834337,H2O_5,6
-7.563385,H2O_5,6
-21.868494,H2O_5,6
-5.458387,H2O_5,6
-28.759467,H2O_5,6
-24.049069,H2O_5,6
-16.504692,H2O_5,6
-14.014672,H2O_5,6
-17.440761,H2O_5,6
-14.894691,H2O_5,6
-16.807499,H2O_5,6
-15.25157,H2O_5,6
-24.047446,H2O_5,6
-10.823005,H2O_5,6
-11.588885,H2O_5,6
-18.72877,H2O_5,6
-10.761204,H2O_5,6
-33.301034,H2O_5,6
-20.673132,H2O_5,6
-13.815727,H2O_5,6
-16.351348,H2O_5,6
-19.041934,H2O_5,6
-14.528035,H2O_5,6
-20.741671,H2O_5,6
-7.081383001,H2O_5,6
-19.841915,H2O_5,6
-19.91609,H2O_5,6
-18.327966,H2O_5,6
-11.809414,H2O_5,6
-24.324122,H2O_5,6
-13.230015,H2O_5,6
-21.182229,H2O_5,6
-22.59286,H2O_5,6
-18.010542,H2O_5,6
-33.665434,H2O_5,6
-19.855154,H2O_5,6
-21.736419,H2O_5,6
-10.578593,H2O_5,6
-14.892492,H2O_5,6
-9.97545,H2O_5,6
-8.159502001,H2O_5,6
-13.252747,H2O_5,6
-13.105483,H2O_5,6
-26.28075,H2O_5,6
-19.932742,H2O_5,6
-23.667278,H2O_5,6
-20.940417,H2O_5,6
-13.338369,H2O_5,6
-7.957565,H2O_5,6
-21.716291,H2O_5,6
-12.933145,H2O_5,6
-30.491317,H2O_5,6
-18.624354,H2O_5,6
-25.569214,H2O_5,6
-7.242768001,H2O_5,6
-24.259412,H2O_5,6
-24.151429,H2O_5,6
-16.365314,H2O_5,6
-14.948818,H2O_5,6
-17.035654,H2O_5,6
-12.142879,H2O_5,6
-16.821435,H2O_5,6
-17.295818,H2O_5,6
-9.873601,H2O_5,6
-14.511985,H2O_5,6
-18.198738,H2O_5,6
-6.203627,H2O_5,6
-14.587868,H2O_5,6
-12.974554,H2O_5,6
-18.380732,H2O_5,6
-18.256072,H2O_5,6
-17.227286,H2O_5,6
-15.560183,H2O_5,6
-12.881231,H2O_5,6
-15.13872,H2O_5,6
-11.072082,H2O_5,6
-18.192055,H2O_5,6
-14.96635,H2O_5,6
-24.035296,H2O_5,6
-26.368347,H2O_5,6
-17.265967,H2O_5,6
-15.033082,H2O_5,6
-16.032528,H2O_5,6
-18.644497,H2O_5,6
-10.201421,H2O_5,6
8.288038999,H2O_5,6
-18.84649,H2O_5,6
-18.63843,H2O_5,6
-17.926847,H2O_5,6
-23.614533,H2O_5,6
-5.085793,H2O_5,6
-18.671478,H2O_5,6
-8.583382,H2O_5,6
-4.970213,H2O_5,6
-8.129897,H2O_5,6
-5.409942,H2O_5,6
-15.119205,H2O_5,6
-19.356311,H2O_5,6
-14.641505,H2O_5,6
-13.613463,H2O_5,6
-14.608538,H2O_5,6
-17.154529,H2O_5,6
-15.296801,H2O_5,6
-18.975161,H2O_5,6
-23.505972,H2O_5,6
-6.626878,H2O_5,6
-9.697252,H2O_5,6
4.270395,H2O_5,6
-30.907485,H2O_5,6
-16.392807,H2O_5,6
-18.908479,H2O_5,6
-16.18289,H2O_5,6
-8.563279001,H2O_5,6
-23.317742,H2O_5,6
-10.456985,H2O_5,6
-22.636336,H2O_5,6
-20.235588,H2O_5,6
-15.710161,H2O_5,6
-18.19528,H2O_5,6
-18.389927,H2O_5,6
-20.945699,H2O_5,6
-14.134612,H2O_5,6
-14.178596,H2O_5,6
-14.46823,H2O_5,6
-31.248231,H2O_5,6
-3.540945999,H2O_5,6
-14.858489,H2O_5,6
-21.027136,H2O_5,6
-26.596426,H2O_5,6
-9.261581998,H2O_5,6
-23.408202,H2O_5,6
-14.001344,H2O_5,6
-27.211473,H2O_5,6
-15.538105,H2O_5,6
-9.801208,H2O_5,6
-16.202613,H2O_5,6
-18.158686,H2O_5,6
-11.659003,H2O_5,6
-12.804098,H2O_5,6
-18.836094,H2O_5,6
-14.17708,H2O_5,6
-23.34467,H2O_5,6
-20.293816,H2O_5,6
-17.526287,H2O_5,6
-22.979368,H2O_5,6
-32.721773,H2O_5,6
-22.14026,H2O_5,6
-16.715897,H2O_5,6
-22.980824,H2O_5,6
-7.635738,H2O_5,6
-5.125313001,H2O_5,6
-18.028878,H2O_5,6
-17.090972,H2O_5,6
-27.437293,H2O_5,6
3.36133,H2O_5,6
-15.083528,H2O_5,6
-9.140552001,H2O_5,6
-7.461093999,H2O_5,6
-1.068944,H2O_5,6
-12.885444,H2O_5,6
-26.333265,H2O_5,6
1.318565,H2O_5,6
-16.66107,H2O_5,6
-6.439781001,H2O_5,6
-16.585774,H2O_5,6
-18.816432,H2O_5,6
-7.541224001,H2O_5,6
-9.834691999,H2O_5,6
-11.834309,H2O_5,6
-11.269327,H2O_5,6
-36.101147,H2O_5,6
-4.386947,H2O_5,6
-16.547392,H2O_5,6
-8.424545001,H2O_5,6
-10.326639,H2O_5,6
-6.390129,H2O_5,6
-12.124793,H2O_5,6
-24.745829,H2O_5,6
-22.279639,H2O_5,6
-31.543106,H2O_5,6
-8.183301,H2O_5,6
-24.943506,H2O_5,6
-22.431908,H2O_5,6
0.032943999,H2O_5,6
-13.624401,H2O_5,6
-18.093196,H2O_5,6
-11.30052,H2O_5,6
-12.470703,H2O_5,6
-21.510635,H2O_5,6
-19.01222,H2O_5,6
-21.575529,H2O_5,6
-21.195311,H2O_5,6
-14.709857,H2O_5,6
-13.057225,H2O_5,6
-4.266788999,H2O_5,6
-22.84347,H2O_5,6
-20.60572,H2O_5,6
-16.99864,H2O_5,6
-17.346096,H2O_5,6
-20.623369,H2O_5,6
-16.146939,H2O_5,6
-15.319575,H2O_5,6
-22.175691,H2O_5,6
-2.066522001,H2O_5,6
-7.291914999,H2O_5,6
-3.064041999,H2O_5,6
-8.481567,H2O_5,6
-18.152924,H2O_5,6
-10.597571,H2O_5,6
-16.450294,H2O_5,6
-33.772018,H2O_5,6
-16.190607,H2O_5,6
-18.82172,H2O_5,6
-0.225062,H2O_5,6
4.574705,H2O_5,6
-17.313689,H2O_5,6
-0.308303,H2O_5,6
-15.817328,H2O_5,6
-28.773017,H2O_5,6
-10.137908,H2O_5,6
-17.106954,H2O_5,6
-9.059331002,H2O_5,6
-3.749678001,H2O_5,6
-16.030374,H2O_5,6
-19.608924,H2O_5,6
-34.595535,H2O_5,6
-16.303964,H2O_5,6
-20.985987,H2O_5,6
-13.021803,H2O_5,6
-20.116977,H2O_5,6
-16.939714,H2O_5,6
-2.236390001,H2O_5,6
-26.323602,H2O_5,6
-7.870162999,H2O_5,6
-17.508074,H2O_5,6
-15.266104,H2O_5,6
-14.457667,H2O_5,6
-10.600295,H2O_5,6
-1.342344,H2O_5,6
-12.02707,H2O_5,6
9.436919,H2O_5,6
-17.086424,H2O_5,6
-0.785693999,H2O_5,6
-17.016436,H2O_5,6
-13.270999,H2O_5,6
-23.584553,H2O_5,6
-20.56307,H2O_5,6
-19.541056,H2O_5,6
-16.786489,H2O_5,6
-20.869919,H2O_5,6
-21.227337,H2O_5,6
-9.940698,H2O_5,6
-15.477937,H2O_5,6
-11.627389,H2O_5,6
-20.787079,H2O_5,6
-13.614941,H2O_5,6
-21.899835,H2O_5,6
-3.639882,H2O_5,6
-3.889181,H2O_5,6
-16.60165,H2O_5,6
-17.856404,H2O_5,6
-2.110219999,H2O_5,6
-19.419337,H2O_5,6
-13.863624,H2O_5,6
-10.733774,H2O_5,6
-17.416112,H2O_5,6
-22.136396,H2O_5,6
-18.737998,H2O_5,6
-11.019467,H2O_5,6
-15.506998,H2O_5,6
-17.424716,H2O_5,6
4.590187001,H2O_5,6
-16.222564,H2O_5,6
2.077964,H2O_5,6
-12.153751,H2O_5,6
-21.315487,H2O_5,6
-22.344345,H2O_5,6
-19.205436,H2O_5,6
-26.727366,H2O_5,6
-16.691742,H2O_5,6
-24.178691,H2O_5,6
-25.576404,H2O_5,6
-8.413558,H2O_5,6
-19.10261,H2O_5,6
-16.400274,H2O_5,6
-21.524566,H2O_5,6
-19.571988,H2O_5,6
-18.240911,H2O_5,6
-7.832120999,H2O_5,6
-8.081580002,H2O_5,6
-6.906635,H2O_5,6
-12.744723,H2O_5,6
-10.290689,H2O_5,6
-19.179819,H2O_5,6
-13.768767,H2O_5,6
-15.692648,H2O_5,6
-17.274134,H2O_5,6
-20.582369,H2O_5,6
-12.498333,H2O_5,6
-8.240337,H2O_5,6
-17.762638,H2O_5,6
-2.896796,H2O_5,6
-4.9736,H2O_5,6
-7.474272,H2O_5,6
-17.351932,H2O_5,6
-13.277098,H2O_5,6
-17.648424,H2O_5,6
-17.569439,H2O_5,6
-15.376432,H2O_5,6
-13.759275,H2O_5,6
-17.695865,H2O_5,6
-10.156519,H2O_5,6
-26.4073,H2O_5,6
-15.19029,H2O_5,6
-11.858791,H2O_5,6
-10.548111,H2O_5,6
-18.226663,H2O_5,6
-24.960385,H2O_5,6
-19.528123,H2O_5,6
-14.724377,H2O_5,6
-19.649789,H2O_5,6
-12.256195,H2O_5,6
-9.403357999,H2O_5,6
-9.240802,H2O_5,6
-18.311115,H2O_5,6
-3.677874,H2O_5,6
5.609602,H2O_5,6
-28.341811,H2O_5,6
-13.181752,H2O_5,6
-14.576142,H2O_5,6
-20.729368,H2O_5,6
-13.611271,H2O_5,6
-16.989366,H2O_5,6
-16.467247,H2O_5,6
8.358531999,H2O_5,6
-4.609763001,H2O_5,6
-14.692435,H2O_5,6
-10.486956,H2O_5,6
3.188325,H2O_5,6
-5.519899,H2O_5,6
-6.606106,H2O_5,6
-4.848544,H2O_5,6
0.631577001,H2O_5,6
-16.873784,H2O_5,6
-14.970702,H2O_5,6
-16.374097,H2O_5,6
-14.307349,H2O_5,6
-12.377824,H2O_5,6
-11.868821,H2O_5,6
-12.781906,H2O_5,6
-24.181444,H2O_5,6
-5.881596,H2O_5,6
-9.627923,H2O_5,6
-9.071013,H2O_5,6
-23.64804,H2O_5,6
-1.991479,H2O_5,6
-28.795223,H2O_5,6
-17.399341,H2O_5,6
-9.508425,H2O_5,6
12.758659,H2O_5,6
-4.492792,H2O_5,6
-5.74595,H2O_5,6
-15.966684,H2O_5,6
-9.344310001,H2O_5,6
-25.377496,H2O_5,6
-28.164522,H2O_5,6
-10.252602,H2O_5,6
-16.709574,H2O_5,6
-17.044256,H2O_5,6
-23.668605,H2O_5,6
-5.583232001,H2O_5,6
-11.093979,H2O_5,6
-10.131071,H2O_5,6
-21.434897,H2O_5,6
-15.671718,H2O_5,6
-13.64343,H2O_5,6
-10.763383,H2O_5,6
-27.957884,H2O_5,6
-12.451936,H2O_5,6
-18.2576,H2O_5,6
-20.598008,H2O_5,6
-20.185192,H2O_5,6
-7.8366,H2O_5,6
-15.318154,H2O_5,6
-16.104111,H2O_5,6
-6.113696999,H2O_5,6
-22.300533,H2O_5,6
-26.091638,H2O_5,6
-15.770637,H2O_5,6
-17.440055,H2O_5,6
-25.432589,H2O_5,6
-18.85589,H2O_5,6
-23.221821,H2O_5,6
-23.81071,H2O_5,6
-17.694972,H2O_5,6
-3.116239999,H2O_5,6
-8.415927999,H2O_5,6
-27.82276,H2O_5,6
-19.406551,H2O_5,6
-20.430132,H2O_5,6
-26.879547,H2O_5,6
-18.968032,H2O_5,6
-16.39424,H2O_5,6
-13.041317,H2O_5,6
-15.095866,H2O_5,6
-17.354522,H2O_5,6
-17.110884,H2O_5,6
-13.89944,H2O_5,6
-8.075007,H2O_5,6
-13.10138,H2O_5,6
-16.788198,H2O_5,6
-19.173484,H2O_5,6
-22.660254,H2O_5,6
-16.721439,H2O_5,6
-7.845862,H2O_5,6
-13.618781,H2O_5,6
-5.147925999,H2O_5,6
-19.30638,H2O_5,6
-16.845615,H2O_5,6
-21.568029,H2O_5,6
-7.190202,H2O_5,6
-6.333774,H2O_5,6
-27.887219,H2O_5,6
-16.098025,H2O_5,6
-25.056047,H2O_5,6
-22.108436,H2O_5,6
-28.813185,H2O_5,6
5.092726,H2O_5,6
-21.647,H2O_5,6
-15.785773,H2O_5,6
-11.906382,H2O_5,6
-16.425353,H2O_5,6
-17.000111,H2O_5,6
-20.97466,H2O_5,6
-14.640431,H2O_5,6
-22.548086,H2O_5,6
-18.582271,H2O_5,6
-20.273037,H2O_5,6
-20.175342,H2O_5,6
-12.254646,H2O_5,6
-22.774122,H2O_5,6
-28.031111,H2O_5,6
-16.051416,H2O_5,6
-2.614137,H2O_5,6
-14.518557,H2O_5,6
-16.803961,H2O_5,6
-14.642988,H2O_5,6
-0.574315,H2O_5,6
-16.702139,H2O_5,6
-11.725519,H2O_5,6
-20.553765,H2O_5,6
-6.436884001,H2O_5,6
-15.492329,H2O_5,6
-26.131058,H2O_5,6
-12.746863,H2O_5,6
-14.613476,H2O_5,6
-11.592878,H2O_5,6
-26.109118,H2O_5,6
-17.667683,H2O_5,6
-31.139391,H2O_5,6
-23.071909,H2O_5,6
-18.705532,H2O_5,6
-18.46553,H2O_5,6
-30.379797,H2O_5,6
-20.365826,H2O_5,6
-20.244569,H2O_5,6
-23.874474,H2O_5,6
-9.598157,H2O_5,6
-16.440421,H2O_5,6
-16.347963,H2O_5,6
-11.067447,H2O_5,6
-4.914262,H2O_5,6
-5.188676001,H2O_5,6
-6.242135001,H2O_5,6
-13.091668,H2O_5,6
-29.352338,H2O_5,6
-10.437031,H2O_5,6
-3.347082001,H2O_5,6
-17.583374,H2O_5,6
-14.143639,H2O_5,6
-26.021249,H2O_5,6
-20.286573,H2O_5,6
-21.419256,H2O_5,6
-12.6283,H2O_5,6
-13.837034,H2O_5,6
-0.306294999,H2O_5,6
-16.532906,H2O_5,6
-17.889696,H2O_5,6
-2.970721,H2O_5,6
-1.225877999,H2O_5,6
-14.17062,H2O_5,6
-29.95371,H2O_5,6
-19.028467,H2O_5,6
-19.155784,H2O_5,6
-4.117901001,H2O_5,6
-13.556529,H2O_5,6
-19.975065,H2O_5,6
-24.364117,H2O_5,6
-16.826233,H2O_5,6
-19.801016,H2O_5,6
-13.461275,H2O_5,6
-13.799637,H2O_5,6
-10.778988,H2O_5,6
-19.080716,H2O_5,6
5.923814,H2O_5,6
-1.479701999,H2O_5,6
-16.225032,H2O_5,6
-15.172506,H2O_5,6
-1.023937999,H2O_5,6
-9.264452001,H2O_5,6
-15.267667,H2O_5,6
-7.963786,H2O_5,6
-21.168698,H2O_5,6
-12.949912,H2O_5,6
-26.255657,H2O_5,6
-6.023524,H2O_5,6
-5.578092999,H2O_5,6
-20.672277,H2O_5,6
-5.945359999,H2O_5,6
-7.752367999,H2O_5,6
1.140473999,H2O_5,6
-26.870539,H2O_5,6
-29.556481,H2O_5,6
-21.003049,H2O_5,6
-21.009983,H2O_5,6
-13.287335,H2O_5,6
-24.670274,H2O_5,6
-10.772883,H2O_5,6
-7.460244999,H2O_5,6
-8.820104,H2O_5,6
-14.451824,H2O_5,6
-9.986340001,H2O_5,6
-1.080154,H2O_5,6
-18.679124,H2O_5,6
-13.074617,H2O_5,6
-15.215967,H2O_5,6
-27.031322,H2O_5,6
6.268043999,H2O_5,6
-2.179654,H2O_5,6
-18.365237,H2O_5,6
-13.486542,H2O_5,6
-5.598013999,H2O_5,6
-17.336753,H2O_5,6
-25.954537,H2O_5,6
-20.970394,H2O_5,6
-30.707031,H2O_5,6
-21.239677,H2O_5,6
-28.719258,H2O_5,6
-17.02463,H2O_5,6
7.905640001,H2O_5,6
-18.041605,H2O_5,6
-19.601868,H2O_5,6
-19.871294,H2O_5,6
-19.220986,H2O_5,6
-17.234885,H2O_5,6
-17.184672,H2O_5,6
-3.876344001,H2O_5,6
-14.479416,H2O_5,6
-28.206954,H2O_5,6
-9.492854001,H2O_5,6
-8.744072,H2O_5,6
-17.241352,H2O_5,6
-9.12147,H2O_5,6
-10.69066,H2O_5,6
-16.164892,H2O_5,6
-34.355665,H2O_5,6
-13.300786,H2O_5,6
-10.798459,H2O_5,6
-18.549643,H2O_5,6
-23.64566,H2O_5,6
-22.726522,H2O_5,6
-21.164674,H2O_5,6
-7.963402999,H2O_5,6
-17.201759,H2O_5,6
-44.146606,H2O_5,6
-20.20447,H2O_5,6
-6.62751,H2O_5,6
12.429954,H2O_5,6
-22.119153,H2O_5,6
-23.649746,H2O_5,6
-17.780783,H2O_5,6
-8.985548,H2O_5,6
-19.612516,H2O_5,6
-10.835169,H2O_5,6
-19.212865,H2O_5,6
-21.783128,H2O_5,6
-8.598546999,H2O_5,6
-25.120505,H2O_5,6
-29.715224,H2O_5,6
-22.591369,H2O_5,6
-17.147925,H2O_5,6
-15.621761,H2O_5,6
-6.409917,H2O_5,6
-16.285544,H2O_5,6
-11.668639,H2O_5,6
-3.846126999,H2O_5,6
-13.153437,H2O_5,6
-8.749418001,H2O_5,6
-23.087935,H2O_5,6
-19.48507,H2O_5,6
-15.848853,H2O_5,6
-26.436082,H2O_5,6
-12.30198,H2O_5,6
-1.685911999,H2O_5,6
-9.784126,H2O_5,6
-20.971657,H2O_5,6
-16.98256,H2O_5,6
-23.618706,H2O_5,6
-19.269185,H2O_5,6
-15.701419,H2O_5,6
-18.430556,H2O_5,6
-24.824621,H2O_5,6
-9.233085,H2O_5,6
-28.917882,H2O_5,6
-28.967333,H2O_5,6
-8.899477001,H2O_5,6
-12.389358,H2O_5,6
-16.07607,H2O_5,6
-8.422911999,H2O_5,6
-11.044883,H2O_5,6
-3.098428,H2O_5,6
-13.816253,H2O_5,6
-16.634674,H2O_5,6
-7.359479001,H2O_5,6
-47.534898,H2O_5,6
-24.908052,H2O_5,6
-17.036183,H2O_5,6
-15.622263,H2O_5,6
-17.437976,H2O_5,6
-15.089428,H2O_5,6
-1.432643,H2O_5,6
-9.045594,H2O_5,6
-23.453218,H2O_5,6
-22.687394,H2O_5,6
-2.020666,H2O_5,6
-14.244673,H2O_5,6
-10.4518,H2O_5,6
-11.198755,H2O_5,6
-15.504191,H2O_5,6
-10.366167,H2O_5,6
-19.550961,H2O_5,6
-15.425016,H2O_5,6
-12.390906,H2O_5,6
-15.501936,H2O_5,6
-15.906887,H2O_5,6
-17.988487,H2O_5,6
-18.708548,H2O_5,6
-23.795938,H2O_5,6
-9.919963,H2O_5,6
5.108211,H2O_5,6
-30.264509,H2O_5,6
-13.672287,H2O_5,6
3.660572,H2O_5,6
-11.599128,H2O_5,6
-9.196118,H2O_5,6
-19.501834,H2O_5,6
-6.78237,H2O_5,6
-24.339178,H2O_5,6
-9.917760001,H2O_5,6
1.681847999,H2O_5,6
-21.29275,H2O_5,6
-19.658126,H2O_5,6
-11.383079,H2O_5,6
-36.260142,H2O_5,6
-12.258612,H2O_5,6
-12.866823,H2O_5,6
-16.002159,H2O_5,6
-18.273532,H2O_5,6
-11.431454,H2O_5,6
-19.151115,H2O_5,6
-16.122575,H2O_5,6
-13.398894,H2O_5,6
0.547725999,H2O_5,6
-20.256249,H2O_5,6
-11.559149,H2O_5,6
-20.453459,H2O_5,6
-15.088416,H2O_5,6
-16.007402,H2O_5,6
-18.393571,H2O_5,6
-3.970011999,H2O_5,6
-20.884104,H2O_5,6
-16.309161,H2O_5,6
-5.168860999,H2O_5,6
-15.640329,H2O_5,6
-15.669297,H2O_5,6
-22.501306,H2O_5,6
-26.98432,H2O_5,6
-18.605113,H2O_5,6
-13.986602,H2O_5,6
4.897390001,H2O_5,6
-19.54821,H2O_5,6
-8.882599,H2O_5,6
-15.067253,H2O_5,6
-16.816885,H2O_5,6
-14.690899,H2O_5,6
-18.704436,H2O_5,6
-15.502455,H2O_5,6
-14.754495,H2O_5,6
-15.797264,H2O_5,6
-19.649896,H2O_5,6
-17.577344,H2O_5,6
-18.91973,H2O_5,6
-10.118862,H2O_5,6
-19.237772,H2O_5,6
-2.578052002,H2O_5,6
-13.920297,H2O_5,6
-8.462087,H2O_5,6
-21.180563,H2O_5,6
-26.629997,H2O_5,6
-20.036318,H2O_5,6
-18.429555,H2O_5,6
-14.160625,H2O_5,6
-18.950019,H2O_5,6
-15.173484,H2O_5,6
-26.218769,H2O_5,6
-15.934082,H2O_5,6
-23.90974,H2O_5,6
-14.519428,H2O_5,6
-12.207735,H2O_5,6
-14.905573,H2O_5,6
-16.523853,H2O_5,6
-25.121931,H2O_5,6
-19.568433,H2O_5,6
-13.008004,H2O_5,6
-17.761201,H2O_5,6
-17.323749,H2O_5,6
-9.132121,H2O_5,6
-8.636231,H2O_5,6
-10.197053,H2O_5,6
-20.289252,H2O_5,6
-9.559324,H2O_5,6
-3.450138001,H2O_5,6
-14.949443,H2O_5,6
-35.637899,H2O_5,6
-17.314003,H2O_5,6
-19.108521,H2O_5,6
-18.691133,H2O_5,6
-12.518473,H2O_5,6
-17.986355,H2O_5,6
-8.483783,H2O_5,6
-26.148931,H2O_5,6
-12.378284,H2O_5,6
-15.195416,H2O_5,6
-15.984743,H2O_5,6
-31.866844,H2O_5,6
-18.015592,H2O_5,6
-9.009291,H2O_5,6
-21.571645,H2O_5,6
-15.825457,H2O_5,6
-12.07514,H2O_5,6
-21.411061,H2O_5,6
-12.934649,H2O_5,6
-18.097096,H2O_5,6
-10.89276,H2O_5,6
-21.865476,H2O_5,6
-23.126049,H2O_5,6
-27.580113,H2O_7,7
-13.490154,H2O_7,7
-25.760083,H2O_7,7
-29.841247,H2O_7,7
-10.467848,H2O_7,7
-5.574702,H2O_7,7
-21.370669,H2O_7,7
-41.4851,H2O_7,7
-18.584853,H2O_7,7
-29.808106,H2O_7,7
-20.68046,H2O_7,7
-20.097393,H2O_7,7
-32.364628,H2O_7,7
-32.688077,H2O_7,7
-18.828279,H2O_7,7
-25.066869,H2O_7,7
-39.7513,H2O_7,7
-23.960567,H2O_7,7
-15.85918,H2O_7,7
-24.749287,H2O_7,7
-33.22174,H2O_7,7
-28.947009,H2O_7,7
-21.160509,H2O_7,7
-25.647391,H2O_7,7
-19.423081,H2O_7,7
-36.382092,H2O_7,7
-16.336146,H2O_7,7
-24.038858,H2O_7,7
-44.550025,H2O_7,7
-25.898983,H2O_7,7
-15.485728,H2O_7,7
-21.606349,H2O_7,7
